time,current,voltage,soc_true
0.0,-0.0051466686678357295,4.191491807505295,1.0
16.781,-0.001551905829224625,4.190749067776103,0.9999962889279084
35.703,-2.1131547402903386,3.9748709122299895,0.994298392800504
53.781,-2.1146783302036773,3.9517167075108937,0.9888507216142652
71.922,-2.111700775790703,3.934352489432596,0.9833917631224632
90.094,-2.113656959203591,3.920058441667911,0.977918410592062
108.281,-2.1151196399052696,3.907903509913092,0.9724367493417782
126.453,-2.112183029566806,3.8970357216910942,0.9669672135785544
144.641,-2.1189154220149677,3.887476580540445,0.9614754130226756
162.844,-2.113791491187085,3.878958592475142,0.955992374416895
181.016,-2.1138203123582504,3.871015984807792,0.9505185988805755
199.219,-2.1136817458938393,3.863479677493402,0.9450358449469978
217.391,-2.1143960234445007,3.856660507031456,0.9395605785965152
235.594,-2.1148576443273925,3.850013579168339,0.934074774458348
253.75,-2.1141371824030495,3.8438419054138055,0.9286049986288568
271.984,-2.1132781282069115,3.837687975719061,0.9231139562188788
290.141,-2.114079765616491,3.831938252983524,0.917644027682988
308.359,-2.113802774816055,3.826414443009924,0.9121564415409876
326.5,-2.1126433539018286,3.8210957343825593,0.906695046390146
344.75,-2.1151864156493745,3.815896664668625,0.901194222936166
362.906,-2.1137970312017456,3.810696821906357,0.8957253271587524
381.047,-2.109687758006105,3.8058373809696873,0.8902715725200037
399.187,-2.115399489403105,3.801121633463299,0.8848033539275594
417.281,-2.113879245282334,3.7962931305502456,0.8793529216228699
435.484,-2.1120899311173305,3.7914489063900754,0.8738742967540127
453.672,-2.1128123938033787,3.78662468670613,0.8683983140138787
471.812,-2.1145460120098174,3.782062923033413,0.8629323016245528
490.203,-2.112738033117205,3.7771754018686496,0.8573953951963841
508.344,-2.111236817977895,3.7724062939793614,0.8519376360821034
526.625,-2.112690339398436,3.767937459194956,0.8464339711681805
544.922,-2.1129086152941317,3.7632293036403497,0.8409249201881982
563.125,-2.1141392772792384,3.758511492029129,0.8354409794477571
581.406,-2.1142673589765444,3.754213210075249,0.8299332063182767
599.656,-2.113489410097616,3.7496292028995617,0.8244367961528237
617.875,-2.11304759690537,3.745168859636383,0.8189508693975457
636.047,-2.1130784330315198,3.741005008761193,0.8134790149710224
654.422,-2.114054040522745,3.736699828857414,0.8079434797066113
672.594,-2.1132603002127803,3.73248270531015,0.8024711543317667
690.812,-2.1162806300303934,3.7283525544000353,0.7969771354969445
708.937,-2.1118961404515417,3.724533235478666,0.7915224871057724
727.266,-2.1114229936084388,3.7206510260877055,0.7860076815142307
745.578,-2.1136459368001583,3.7164090082277776,0.7804921901614579
763.797,-2.1112958459962634,3.712791837839384,0.7750108113289029
782.109,-2.1143863327192087,3.7084276144367743,0.769493387936701
800.484,-2.1117016582849444,3.704791771654605,0.7639640122569472
818.797,-2.112782779556774,3.700682577796298,0.7584504722128816
837.016,-2.112931720849583,3.6967577147701225,0.7529648462968066
855.25,-2.112612994433702,3.6930393322124,0.7474755321391151
873.578,-2.1126843934635278,3.689176796697776,0.7419577329677598
891.812,-2.111246635142233,3.685214481541968,0.7364719690937327
910.141,-2.1140113255987414,3.681493741415728,0.7309504030625369
928.391,-2.1115822767170815,3.6777922137897634,0.7254589526509627
946.719,-2.113317878388095,3.674061813182095,0.7199394989766429
965.047,-2.1120133039010156,3.6703017649960343,0.7144234525220887
983.391,-2.1134300009009253,3.666733911530225,0.7088988873769212
1001.766,-2.11214765134602,3.662998049506258,0.7033683438886489
1020.172,-2.1132963508608196,3.659664386801439,0.6978254570782041
1038.594,-2.1146006574798855,3.6558941361243935,0.6922743279459775
1056.922,-2.1112515643216905,3.652326513003176,0.6867602709632216
1075.203,-2.1126226228487615,3.648763482293651,0.6812567824543267
1093.687,-2.1096750438137355,3.645546859271647,0.6756999447265039
1112.0,-2.1143953421352806,3.642076254837322,0.6701821965222639
1130.328,-2.1134579608140296,3.638464063053352,0.6646623769879527
1148.75,-2.1147657898365684,3.6350760693865416,0.6591108143596746
1167.125,-2.1116274528896444,3.6316648242502687,0.6535816329827033
1185.641,-2.111437553866258,3.628578536468816,0.6480105246574952
1203.984,-2.113024141822819,3.625012599283518,0.6424873215461707
1222.406,-2.113897703109483,3.621582226811228,0.6369380377696949
1240.797,-2.1149035388456228,3.618461251661822,0.6313954561454537
1259.156,-2.1132685092508585,3.615067251937504,0.6258667960187579
1277.547,-2.112820835682329,3.611881808758121,0.6203296725877956
1295.906,-2.1121298503805095,3.608578677267317,0.6148039913811316
1314.297,-2.1147674158125236,3.6055349411099233,0.6092617664979936
1332.687,-2.1124943619770202,3.6021858993564058,0.6037257996963594
1351.203,-2.116189592392822,3.598857145114916,0.5981421529366859
1369.687,-2.113387132523706,3.5957670937938047,0.5925755376487345
1388.125,-2.1145438599839803,3.5930166635689296,0.587019736443348
1406.578,-2.1142317875303034,3.589710093997269,0.5814602360000761
1425.062,-2.1171254051721116,3.5866522032766084,0.5758837741840774
1443.609,-2.113409546056212,3.583442038235367,0.5702981266672909
1462.047,-2.113463852124649,3.580485344347141,0.5647451630994111
1480.547,-2.1131459511486796,3.577250478130265,0.5591743650904369
1499.031,-2.1121642792506408,3.5743688339111253,0.5536109707711476
1517.672,-2.117039938952358,3.5712851276871667,0.5479873704507645
1536.109,-2.1128388891876124,3.568720665506147,0.5424363500053497
1554.781,-2.114515472796047,3.5655546732997907,0.5368101146515675
1573.281,-2.114582194892224,3.562595408782016,0.531235530333473
1591.859,-2.1113852388274847,3.559784470410582,0.5256459058979908
1610.406,-2.1112121079504726,3.556893753831353,0.5200660661124704
1628.953,-2.1141513013351805,3.553973587540843,0.5144784581694429
1647.562,-2.1139508951635233,3.551197827421948,0.5088727030778842
1666.062,-2.112327402434081,3.548515599577469,0.5033040629745422
1684.656,-2.1136733171372866,3.5458058311007727,0.4977035619522801
1703.219,-2.1140820036316703,3.543110721550116,0.4921113170383302
1721.891,-2.11438390787024,3.540293557597872,0.4864854317483079
1740.437,-2.113717348867535,3.537401005590436,0.4808992719280102
1759.016,-2.1116039854005324,3.5351870427542216,0.4753087674842539
1777.641,-2.1134560065464414,3.5325089411636674,0.4696995060392773
1796.328,-2.115582143641484,3.5299033377316102,0.4640659104510899
1815.047,-2.113617109004919,3.5275475345562626,0.4584279094412665
1833.75,-2.114443209275166,3.5250155059872195,0.4527925257825836
1852.391,-2.1125975929927474,3.5226033573884603,0.4471807258905732
1871.078,-2.1118283077169115,3.520112779230148,0.4415571264131807
1889.844,-2.110696330028266,3.5179689456722643,0.4359127800491157
1908.578,-2.11314648933683,3.515386248430449,0.4302715175366846
1927.281,-2.1142752526982096,3.5132836904357765,0.4246365815134574
1946.031,-2.113723035119243,3.5111398620917647,0.4189889605493698
1964.891,-2.1127349868951986,3.5088048409150656,0.413310862312732
1983.703,-2.1122333751051636,3.5068911484709,0.4076485599073359
2002.484,-2.111472463354171,3.504711595241825,0.4019976247499657
