time,current,voltage,soc_true
0,0.6816370000000002,4.02376,0.799943
1,0.6708394000000001,4.0239,0.799886
2,0.44624910000000007,4.03388,0.799849
3,0.4377186,4.03406,0.799812
4,0.5045249,4.03078,0.799769
5,0.28893260000000004,4.04045,0.799745
6,0.3352877,4.0382,0.799717
7,0.23083940000000003,4.04285,0.799697
8,1.0942888000000002,4.00306,0.799605
9,0.5229169,4.0288,0.799561
10,0.45505900000000005,4.03169,0.799523
11,0.35877600000000004,4.03593,0.799493
12,0.5097653,4.02885,0.79945
13,1.0941062000000001,4.00177,0.799358
14,0.8373761000000001,4.01307,0.799287
15,0.5714577000000001,4.02493,0.799239
16,0.8773787000000001,4.01064,0.799165
17,0.6659180000000001,4.01999,0.799109
18,0.31110420000000005,4.03605,0.799083
19,1.0253078,4.00314,0.798997
20,0.6079249000000001,4.02189,0.798946
21,0.9816554000000002,4.00449,0.798863
22,0.7105956000000001,4.01655,0.798803
23,0.6129848999999999,4.02079,0.798751
24,0.7942264000000001,4.01225,0.798685
25,0.5616666,4.02266,0.798637
26,1.0438252000000001,4.00032,0.798549
27,0.5417841,4.023,0.798504
28,1.0432961,3.99979,0.798416
29,0.5722794,4.02105,0.798368
30,0.9349318000000001,4.00422,0.798289
31,0.5600892,4.02113,0.798242
32,0.7625563000000001,4.01168,0.798178
33,0.6724762000000001,4.01559,0.798121
34,0.3319107,4.03107,0.798093
35,0.8586556000000001,4.00684,0.798021
36,0.6754979000000001,4.01498,0.797964
37,0.5977884000000001,4.01838,0.797914
38,0.5303386,4.02134,0.797869
39,1.0690977000000002,3.99647,0.797779
40,0.4251698,4.0257,0.797743
41,0.5229301000000001,4.02117,0.797699
42,0.8136425,4.00772,0.797631
43,0.44012870000000004,4.02466,0.797594
44,0.5170726,4.02108,0.79755
45,0.7808152,4.00888,0.797485
46,0.6535573,4.01451,0.79743
47,0.9378688000000001,4.00129,0.797351
48,0.7914742,4.00773,0.797284
49,0.9256555,4.00135,0.797206
50,0.2635347,4.03153,0.797184
51,0.7885350000000001,4.00746,0.797118
52,0.6587889,4.01322,0.797062
53,0.7068380000000001,4.01088,0.797003
54,0.8650257,4.00345,0.79693
55,0.9937807000000002,3.9973,0.796846
56,0.9977407,3.99682,0.796762
57,0.25248740000000003,4.0308,0.796741
58,0.7023016000000001,4.01021,0.796682
59,0.3340788,4.02701,0.796654
60,0.9290457000000001,3.9997,0.796575
61,1.0726892000000001,3.99284,0.796485
62,0.5109071000000001,4.01835,0.796442
63,1.0379347,3.99408,0.796355
64,1.0316581,3.99407,0.796268
65,0.4803953,4.01912,0.796228
66,0.5970767,4.01375,0.796177
67,0.7697448,4.00575,0.796112
68,0.9249537000000001,3.99846,0.796035
69,0.5546926000000001,4.01525,0.795988
70,0.7686778000000001,4.00537,0.795923
71,0.5620307,4.01473,0.795876
72,1.0404691000000001,3.99269,0.795788
73,0.6824884,4.00886,0.795731
74,0.9159777,3.99803,0.795654
75,0.4596317000000001,4.0188,0.795615
76,0.3951442,4.02179,0.795582
77,0.7035633000000001,4.00766,0.795523
78,0.8961656,3.9987,0.795447
79,0.8049679000000001,4.00269,0.795379
80,0.5737171000000001,4.01317,0.795331
81,0.6484291000000001,4.0097,0.795277
82,0.5176468000000001,4.01564,0.795233
83,0.4985585,4.01652,0.795191
84,0.6074970000000001,4.01151,0.79514
85,0.2245001,4.02907,0.795121
86,0.7036513000000001,4.00719,0.795062
87,0.3445794,4.02359,0.795033
88,1.0362132,3.99187,0.794945
89,0.7232049,4.00598,0.794885
90,0.412302,4.02016,0.79485
91,0.5337277,4.01463,0.794805
92,1.0460120000000002,3.99105,0.794717
93,0.9029625000000001,3.99735,0.794641
94,0.9670793000000001,3.99419,0.79456
95,0.9164617,3.99629,0.794482
96,0.8994788,3.99686,0.794407
97,0.5363479,4.01337,0.794362
98,0.7365369,4.00416,0.7943
99,0.6379373,4.00859,0.794246
100,0.2796475,4.02501,0.794222
101,0.23289200000000002,4.0273,0.794203
102,0.4546003,4.01726,0.794164
103,0.2812579,4.02526,0.794141
104,0.42497840000000003,4.01878,0.794105
105,0.6804193000000001,4.00707,0.794048
106,0.34785520000000003,4.02228,0.794018
107,0.39623650000000005,4.02014,0.793985
108,0.9931647000000001,3.99274,0.793901
109,1.0524151,3.98975,0.793813
110,1.0804211000000001,3.98818,0.793722
111,0.3433298,4.02178,0.793693
112,0.9868397000000001,3.99228,0.79361
113,0.6657387,4.0068,0.793554
114,0.48645520000000003,4.01498,0.793513
115,0.6841472,4.00591,0.793455
116,0.4928242,4.01462,0.793414
117,0.9372374,3.9942,0.793335
118,1.0726815,3.98775,0.793245
119,0.9808480000000002,3.99169,0.793162
120,0.29384630000000006,4.02305,0.793137
121,0.44454520000000003,4.01625,0.7931
122,0.9287025000000001,3.99404,0.793022
123,0.39418060000000005,4.01841,0.792989
124,0.6322514,4.00754,0.792935
125,0.8566734,3.99716,0.792863
126,0.5876321,4.00937,0.792814
127,0.4176359,4.01716,0.792779
128,0.9647638000000001,3.99206,0.792697
129,0.40261100000000005,4.01769,0.792664
130,0.31947520000000007,4.02158,0.792637
131,0.3697683,4.01938,0.792606
132,0.2976325,4.02278,0.792581
133,0.9994215000000001,3.99062,0.792496
134,0.28908330000000004,4.02304,0.792472
135,0.3393357,4.02085,0.792444
136,1.0268995,3.98932,0.792357
137,0.8658078,3.99646,0.792284
138,0.6178084,4.00768,0.792232
139,0.2571492,4.02422,0.792211
140,0.9558912,3.99222,0.79213
141,0.4107235000000001,4.01707,0.792096
142,0.9334468000000001,3.99308,0.792017
143,0.8108089,3.99851,0.791949
144,1.0953338000000001,3.98527,0.791856
145,0.8526639,3.99613,0.791785
146,0.25872880000000004,4.02328,0.791763
147,0.9651004000000001,3.99095,0.791682
148,0.9612350000000001,3.9909,0.791601
149,0.7569804000000001,4.00007,0.791537
150,0.6033258,4.00703,0.791486
151,0.3435685,4.01895,0.791457
152,0.43743370000000004,4.01474,0.791421
153,0.6840966,4.00345,0.791363
154,0.5999499,4.00724,0.791312
155,0.6834190000000001,4.00337,0.791255
156,1.0206592,3.98778,0.791169
157,0.3135143,4.02005,0.791143
158,0.2362305,4.02373,0.791123
159,0.2892846,4.02144,0.791098
160,1.0232211,3.98782,0.791012
161,0.9060612,3.99294,0.790936
162,0.3283555,4.01931,0.790908
163,0.3040741,4.02054,0.790883
164,0.5100260000000001,4.01119,0.79084
165,0.6613915000000001,4.00423,0.790784
166,0.37561590000000006,4.0173,0.790753
167,0.6077357,4.0067,0.790701
168,0.46096270000000006,4.01341,0.790663
169,0.7648718000000001,3.99946,0.790598
170,0.8926335000000001,3.99345,0.790523
171,0.3027211,4.02038,0.790498
172,0.7925269,3.99797,0.790431
173,0.9063010000000001,3.99259,0.790355
174,0.5399768,4.00924,0.790309
175,0.22184800000000002,4.02386,0.79029
176,0.3642232,4.01747,0.79026
177,0.39103240000000006,4.01631,0.790227
178,0.6355470000000001,4.00513,0.790173
179,1.0318968000000002,3.98683,0.790087
180,0.7984339,3.99729,0.790019
181,0.45633170000000006,4.01288,0.789981
182,1.0872829,3.98389,0.789889
183,0.6828657,4.00219,0.789832
184,0.8373992,3.995,0.789761
185,0.5006837000000001,4.01032,0.789719
186,1.0410532000000001,3.98548,0.789632
187,0.3076535,4.01894,0.789606
188,0.6376502000000001,4.00388,0.789552
189,0.516648,4.00939,0.789509
190,0.3502114,4.01705,0.789479
191,0.5999576000000001,4.00566,0.789429
192,0.9718280000000001,3.98851,0.789347
193,0.27360300000000004,4.02039,0.789324
194,1.097195,3.98264,0.789231
195,0.41430950000000005,4.01374,0.789197
196,0.5365118000000001,4.00818,0.789151
197,1.0873346000000002,3.98284,0.78906
198,0.37789400000000006,4.01517,0.789028
199,0.3462382,4.01671,0.788999
200,0.6184013,4.00429,0.788947
201,0.3771031,4.01533,0.788915
202,0.7465326000000001,3.99842,0.788852
203,0.4391827,4.01243,0.788815
204,0.9300071000000001,3.9899,0.788737
205,0.8522580000000001,3.99326,0.788665
206,0.3526171,4.01606,0.788636
207,0.23954920000000002,4.02135,0.788615
208,0.25597770000000003,4.02074,0.788594
209,0.8138592,3.99522,0.788525
210,0.8310027000000001,3.99427,0.788455
211,0.7010619000000001,4.00007,0.788396
212,1.0743689,3.98281,0.788306
213,0.6297951,4.00296,0.788253
214,0.39997760000000004,4.01347,0.788219
215,0.3095081,4.0177,0.788193
216,0.9061096000000001,3.99037,0.788117
217,0.2341493,4.02107,0.788097
218,0.8849346000000001,3.99129,0.788023
219,0.3258013,4.0168,0.787995
220,0.2454694,4.0206,0.787975
221,0.22164450000000002,4.02183,0.787956
222,0.8016184,3.99531,0.787889
223,1.0727585,3.98268,0.787798
224,0.42361440000000006,4.01223,0.787763
225,0.22626670000000002,4.02135,0.787744
226,0.629024,4.00297,0.787691
227,0.7656330000000001,3.99662,0.787626
228,1.0331101,3.98418,0.787539
229,0.40972580000000003,4.01257,0.787505
230,0.2748878,4.01882,0.787482
231,0.31845110000000004,4.01694,0.787455
232,0.3750472,4.01443,0.787423
233,0.9728202000000001,3.987,0.787341
234,0.5673722999999999,4.00539,0.787294
235,1.0238481000000001,3.98436,0.787207
236,0.9062823000000001,3.98949,0.787131
237,0.5804854,4.00426,0.787082
238,0.8221653,3.99311,0.787013
239,0.6887309,3.99908,0.786955
240,0.609488,4.00263,0.786904
241,0.9802606,3.98553,0.786821
242,0.5036262,4.00721,0.786779
243,0.28851460000000007,4.01711,0.786755
244,0.4069802,4.01179,0.78672
245,0.38250080000000003,4.01297,0.786688
246,0.41286190000000006,4.01164,0.786653
247,0.36135660000000003,4.01405,0.786623
248,0.4017904,4.01227,0.786589
249,0.310288,4.01653,0.786563
250,0.3931521,4.01281,0.78653
251,0.5586614000000001,4.00525,0.786483
252,0.451671,4.01013,0.786445
253,1.0236006,3.98384,0.786359
254,0.6375622,4.00131,0.786305
255,1.086327,3.98059,0.786214
256,1.0879957000000002,3.98019,0.786122
257,0.9330057,3.98701,0.786043
258,0.6550797,3.99957,0.785988
259,1.0341254000000002,3.98206,0.785901
260,0.6103592000000001,4.00128,0.78585
261,0.2371006,4.0184,0.78583
262,0.6216848,4.00087,0.785778
263,0.8048425,3.99239,0.78571
264,0.7506235000000001,3.99473,0.785647
265,0.8416540000000001,3.99042,0.785576
266,0.4078932,4.0102,0.785541
267,0.47810510000000006,4.00703,0.785501
268,0.6793985000000001,3.9978,0.785444
269,0.8586457000000001,3.98947,0.785372
270,0.9925806,3.98313,0.785288
271,0.6872976000000001,3.99693,0.78523
272,1.0379886,3.98072,0.785143
273,0.44574310000000006,4.00769,0.785105
274,0.32280050000000005,4.01339,0.785078
275,0.3831014,4.01073,0.785046
276,0.2245089,4.0181,0.785027
277,0.9312050000000001,3.98576,0.784949
278,0.38388130000000004,4.01071,0.784916
279,0.7459441000000001,3.99413,0.784854
280,0.40322920000000007,4.00978,0.78482
281,0.28072990000000003,4.01547,0.784796
282,0.9099684,3.98666,0.784719
283,0.4214375,4.00891,0.784684
284,0.7188434000000001,3.99528,0.784623
285,0.6693599,3.99745,0.784567
286,0.9647022000000001,3.98378,0.784486
287,0.9814640000000001,3.98278,0.784403
288,0.7680376,3.99235,0.784339
289,0.8832989000000001,3.98692,0.784264
290,1.0504010000000001,3.97905,0.784176
291,0.3002219,4.01328,0.784151
292,0.6991457000000001,3.99506,0.784092
293,0.7334096000000001,3.9934,0.78403
294,0.2301772,4.01644,0.784011
295,0.5535816000000001,4.00173,0.783964
296,0.9205526,3.98484,0.783887
297,0.3540548,4.01069,0.783857
298,0.5725863000000001,4.00073,0.783809
299,0.5350565,4.00244,0.783764
300,0.9227944,3.9846,0.783686
301,0.6924137,3.99499,0.783628
302,0.6907241000000001,3.99498,0.783569
303,0.6379208000000001,3.99732,0.783516
304,1.0534062000000002,3.97816,0.783427
305,0.5095332,4.0029,0.783384
306,0.9319717000000001,3.98349,0.783306
307,0.5953629,3.99876,0.783256
308,0.3947042,4.00796,0.783222
309,0.5341974,4.00163,0.783177
310,0.7809494,3.99028,0.783112
311,0.8248328,3.98813,0.783042
312,0.5175533,4.00211,0.782999
313,0.2900744,4.01259,0.782974
314,0.5226859,4.00202,0.78293
315,0.2705725,4.01362,0.782908
316,0.2822138,4.01322,0.782884
317,0.9892201,3.98083,0.782801
