time,current,voltage,soc_true
0,0.6320634,4.02376,0.799943
1,0.62205108,4.0239,0.799886
2,0.41379462,4.03388,0.799849
3,0.40588452,4.03406,0.799812
4,0.46783218,4.03078,0.799769
5,0.26791932,4.04045,0.799745
6,0.31090314,4.0382,0.799717
7,0.21405108,4.04285,0.799697
8,1.01470416,4.00306,0.799605
9,0.48488658,4.0288,0.799561
10,0.4219638,4.03169,0.799523
11,0.3326832,4.03593,0.799493
12,0.47269146,4.02885,0.79945
13,1.01453484,4.00177,0.799358
14,0.77647602,4.01307,0.799287
15,0.5298971400000001,4.02493,0.799239
16,0.81356934,4.01064,0.799165
17,0.6174876,4.01999,0.799109
18,0.28847844,4.03605,0.799083
19,0.95073996,4.00314,0.798997
20,0.56371218,4.02189,0.798946
21,0.9102622800000001,4.00449,0.798863
22,0.65891592,4.01655,0.798803
23,0.5684041799999999,4.02079,0.798751
24,0.73646448,4.01225,0.798685
25,0.52081812,4.02266,0.798637
26,0.96791064,4.00032,0.798549
27,0.50238162,4.023,0.798504
28,0.96742002,3.99979,0.798416
29,0.53065908,4.02105,0.798368
30,0.86693676,4.00422,0.798289
31,0.51935544,4.02113,0.798242
32,0.70709766,4.01168,0.798178
33,0.62356884,4.01559,0.798121
34,0.30777173999999996,4.03107,0.798093
35,0.79620792,4.00684,0.798021
36,0.62637078,4.01498,0.797964
37,0.55431288,4.01838,0.797914
38,0.49176852,4.02134,0.797869
39,0.99134514,3.99647,0.797779
40,0.39424835999999996,4.0257,0.797743
41,0.48489882,4.02117,0.797699
42,0.7544685,4.00772,0.797631
43,0.40811934,4.02466,0.797594
44,0.47946732,4.02108,0.79755
45,0.72402864,4.00888,0.797485
46,0.60602586,4.01451,0.79743
47,0.86966016,4.00129,0.797351
48,0.73391244,4.00773,0.797284
49,0.8583350999999999,4.00135,0.797206
50,0.24436854000000002,4.03153,0.797184
51,0.731187,4.00746,0.797118
52,0.61087698,4.01322,0.797062
53,0.6554316,4.01088,0.797003
54,0.8021147399999999,4.00345,0.79693
55,0.9215057400000001,3.9973,0.796846
56,0.92517774,3.99682,0.796762
57,0.23412468,4.0308,0.796741
58,0.65122512,4.01021,0.796682
59,0.30978216,4.02701,0.796654
60,0.86147874,3.9997,0.796575
61,0.9946754400000001,3.99284,0.796485
62,0.47375022,4.01835,0.796442
63,0.96244854,3.99408,0.796355
64,0.95662842,3.99407,0.796268
65,0.44545745999999997,4.01912,0.796228
66,0.55365294,4.01375,0.796177
67,0.71376336,4.00575,0.796112
68,0.85768434,3.99846,0.796035
69,0.5143513200000001,4.01525,0.795988
70,0.71277396,4.00537,0.795923
71,0.52115574,4.01473,0.795876
72,0.9647986199999999,3.99269,0.795788
73,0.63285288,4.00886,0.795731
74,0.84936114,3.99803,0.795654
75,0.42620394000000006,4.0188,0.795615
76,0.36640644,4.02179,0.795582
77,0.65239506,4.00766,0.795523
78,0.8309899199999999,3.9987,0.795447
79,0.74642478,4.00269,0.795379
80,0.53199222,4.01317,0.795331
81,0.6012706200000001,4.0097,0.795277
82,0.47999976,4.01564,0.795233
83,0.4622997,4.01652,0.795191
84,0.5633154,4.01151,0.79514
85,0.20817282,4.02907,0.795121
86,0.65247666,4.00719,0.795062
87,0.31951907999999996,4.02359,0.795033
88,0.96085224,3.99187,0.794945
89,0.67060818,4.00598,0.794885
90,0.3823164,4.02016,0.79485
91,0.49491114,4.01463,0.794805
92,0.9699384,3.99105,0.794717
93,0.8372925,3.99735,0.794641
94,0.89674626,3.99419,0.79456
95,0.84980994,3.99629,0.794482
96,0.83406216,3.99686,0.794407
97,0.49734078,4.01337,0.794362
98,0.68297058,4.00416,0.7943
99,0.59154186,4.00859,0.794246
100,0.25930949999999997,4.02501,0.794222
101,0.2159544,4.0273,0.794203
102,0.42153846,4.01726,0.794164
103,0.26080278,4.02526,0.794141
104,0.39407088,4.01878,0.794105
105,0.63093426,4.00707,0.794048
106,0.32255664,4.02228,0.794018
107,0.3674193,4.02014,0.793985
108,0.9209345400000001,3.99274,0.793901
109,0.97587582,3.98975,0.793813
110,1.00184502,3.98818,0.793722
111,0.31836036,4.02178,0.793693
112,0.9150695400000001,3.99228,0.79361
113,0.61732134,4.0068,0.793554
114,0.45107664000000003,4.01498,0.793513
115,0.6343910399999999,4.00591,0.793455
116,0.45698244,4.01462,0.793414
117,0.86907468,3.9942,0.793335
118,0.9946683,3.98775,0.793245
119,0.9095136,3.99169,0.793162
120,0.27247566,4.02305,0.793137
121,0.41221464,4.01625,0.7931
