time,current,voltage,soc_true
0,0.62276835,4.02376,0.799943
1,0.6129032699999999,4.0239,0.799886
2,0.40770940499999997,4.03388,0.799849
3,0.39991562999999997,4.03406,0.799812
4,0.46095229499999996,4.03078,0.799769
5,0.26397932999999996,4.04045,0.799745
6,0.306331035,4.0382,0.799717
7,0.21090327,4.04285,0.799697
8,0.9997820399999999,4.00306,0.799605
9,0.47775589499999993,4.0288,0.799561
10,0.41575844999999995,4.03169,0.799523
11,0.3277908,4.03593,0.799493
12,0.4657401149999999,4.02885,0.79945
13,0.9996152099999999,4.00177,0.799358
14,0.7650572549999999,4.01307,0.799287
15,0.522104535,4.02493,0.799239
16,0.8016050849999999,4.01064,0.799165
17,0.6084069,4.01999,0.799109
18,0.28423611,4.03605,0.799083
19,0.9367584899999999,4.00314,0.798997
20,0.555422295,4.02189,0.798946
21,0.8968760699999999,4.00449,0.798863
22,0.64922598,4.01655,0.798803
23,0.5600452949999999,4.02079,0.798751
24,0.7256341199999999,4.01225,0.798685
25,0.51315903,4.02266,0.798637
26,0.9536766599999998,4.00032,0.798549
27,0.4949936549999999,4.023,0.798504
28,0.953193255,3.99979,0.798416
29,0.52285527,4.02105,0.798368
30,0.8541876899999998,4.00422,0.798289
31,0.5117178599999999,4.02113,0.798242
32,0.696699165,4.01168,0.798178
33,0.61439871,4.01559,0.798121
34,0.30324568499999993,4.03107,0.798093
35,0.7844989799999998,4.00684,0.798021
36,0.617159445,4.01498,0.797964
37,0.54616122,4.01838,0.797914
38,0.48453662999999997,4.02134,0.797869
39,0.9767665349999999,3.99647,0.797779
40,0.38845058999999993,4.0257,0.797743
41,0.47776795499999997,4.02117,0.797699
42,0.7433733749999999,4.00772,0.797631
43,0.40211758499999994,4.02466,0.797594
44,0.47241632999999994,4.02108,0.79755
45,0.71338116,4.00888,0.797485
46,0.5971137149999999,4.01451,0.79743
47,0.8568710399999999,4.00129,0.797351
48,0.7231196099999999,4.00773,0.797284
49,0.8457125249999998,4.00135,0.797206
50,0.240774885,4.03153,0.797184
51,0.7204342499999999,4.00746,0.797118
52,0.6018934949999999,4.01322,0.797062
53,0.6457929,4.01088,0.797003
54,0.7903189349999998,4.00345,0.79693
55,0.9079541849999999,3.9973,0.796846
56,0.9115721849999999,3.99682,0.796762
57,0.23068166999999995,4.0308,0.796741
58,0.64164828,4.01021,0.796682
59,0.30522653999999994,4.02701,0.796654
60,0.8488099349999999,3.9997,0.796575
61,0.9800478599999999,3.99284,0.796485
62,0.466783305,4.01835,0.796442
63,0.9482948849999999,3.99408,0.796355
64,0.9425603549999999,3.99407,0.796268
65,0.43890661499999994,4.01912,0.796228
66,0.545510985,4.01375,0.796177
67,0.7032668399999998,4.00575,0.796112
68,0.845071335,3.99846,0.796035
69,0.50678733,4.01525,0.795988
70,0.70229199,4.00537,0.795923
71,0.5134916849999999,4.01473,0.795876
72,0.9506104049999998,3.99269,0.795788
73,0.6235462199999999,4.00886,0.795731
74,0.8368705349999999,3.99803,0.795654
75,0.419936235,4.0188,0.795615
76,0.36101810999999995,4.02179,0.795582
77,0.642801015,4.00766,0.795523
78,0.8187694799999999,3.9987,0.795447
79,0.735447945,4.00269,0.795379
80,0.524168805,4.01317,0.795331
81,0.5924284049999999,4.0097,0.795277
82,0.47294094,4.01564,0.795233
83,0.4555011749999999,4.01652,0.795191
84,0.55503135,4.01151,0.79514
85,0.20511145499999997,4.02907,0.795121
86,0.642881415,4.00719,0.795062
87,0.31482026999999996,4.02359,0.795033
88,0.9467220599999998,3.99187,0.794945
89,0.6607462949999999,4.00598,0.794885
90,0.3766940999999999,4.02016,0.79485
91,0.48763303499999994,4.01463,0.794805
92,0.9556745999999999,3.99105,0.794717
93,0.824979375,3.99735,0.794641
94,0.8835588149999999,3.99419,0.79456
95,0.8373127349999999,3.99629,0.794482
96,0.8217965399999999,3.99686,0.794407
97,0.49002694499999994,4.01337,0.794362
98,0.6729268949999999,4.00416,0.7943
99,0.582842715,4.00859,0.794246
100,0.25549612499999996,4.02501,0.794222
101,0.21277859999999996,4.0273,0.794203
102,0.41533936499999996,4.01726,0.794164
103,0.25696744499999996,4.02526,0.794141
104,0.38827572,4.01878,0.794105
105,0.6216558149999999,4.00707,0.794048
106,0.31781316,4.02228,0.794018
107,0.362016075,4.02014,0.793985
108,0.9073913849999999,3.99274,0.793901
109,0.9615247049999999,3.98975,0.793813
110,0.9871120049999998,3.98818,0.793722
111,0.31367859,4.02178,0.793693
112,0.9016126349999999,3.99228,0.79361
113,0.6082430849999999,4.0068,0.793554
114,0.44444315999999995,4.01498,0.793513
115,0.6250617599999999,4.00591,0.793455
116,0.45026210999999994,4.01462,0.793414
117,0.8562941699999999,3.9942,0.793335
118,0.9800408249999999,3.98775,0.793245
119,0.8961383999999999,3.99169,0.793162
120,0.268468665,4.02305,0.793137
121,0.40615265999999994,4.01625,0.7931
122,0.8484963749999999,3.99404,0.793022
123,0.36013772999999993,4.01841,0.792989
124,0.57764787,4.00754,0.792935
125,0.7826879699999999,3.99716,0.792863
126,0.536882055,4.00937,0.792814
127,0.38156734499999995,4.01716,0.792779
128,0.8814432899999999,3.99206,0.792697
129,0.36784005,4.01769,0.792664
130,0.29188416,4.02158,0.792637
131,0.33783376499999995,4.01938,0.792606
132,0.271927875,4.02278,0.792581
133,0.9131078249999999,3.99062,0.792496
134,0.26411701499999996,4.02304,0.792472
135,0.31002943499999996,4.02085,0.792444
136,0.9382127249999999,3.98932,0.792357
137,0.7910334899999999,3.99646,0.792284
138,0.56445222,4.00768,0.792232
139,0.23494085999999997,4.02422,0.792211
140,0.8733369599999999,3.99222,0.79213
141,0.375251925,4.01707,0.792096
142,0.8528309399999999,3.99308,0.792017
143,0.7407844949999999,3.99851,0.791949
144,1.00073679,3.98527,0.791856
145,0.7790247449999999,3.99613,0.791785
146,0.23638403999999996,4.02328,0.791763
147,0.8817508199999999,3.99095,0.791682
148,0.8782192499999999,3.9909,0.791601
149,0.6916048199999999,4.00007,0.791537
150,0.55122039,4.00703,0.791486
151,0.31389667499999996,4.01895,0.791457
152,0.39965533499999994,4.01474,0.791421
153,0.6250155299999999,4.00345,0.791363
154,0.548136045,4.00724,0.791312
155,0.62439645,4.00337,0.791255
156,0.9325113599999999,3.98778,0.791169
157,0.28643806499999996,4.02005,0.791143
158,0.21582877499999997,4.02373,0.791123
159,0.26430093,4.02144,0.791098
160,0.9348520049999999,3.98782,0.791012
161,0.8278104599999999,3.99294,0.790936
162,0.299997525,4.01931,0.790908
163,0.277813155,4.02054,0.790883
164,0.46597829999999996,4.01119,0.79084
165,0.604271325,4.00423,0.790784
166,0.343176345,4.0173,0.790753
167,0.5552494349999999,4.0067,0.790701
168,0.42115228499999996,4.01341,0.790663
169,0.69881469,3.99946,0.790598
170,0.815542425,3.99345,0.790523
171,0.27657700499999993,4.02038,0.790498
172,0.7240813949999999,3.99797,0.790431
173,0.8280295499999999,3.99259,0.790355
174,0.49334243999999994,4.00924,0.790309
175,0.20268839999999996,4.02386,0.79029
176,0.33276755999999996,4.01747,0.79026
177,0.35726142,4.01631,0.790227
178,0.58065885,4.00513,0.790173
179,0.9427784399999999,3.98683,0.790087
180,0.7294782449999999,3.99729,0.790019
181,0.416921235,4.01288,0.789981
182,0.9933811949999999,3.98389,0.789889
183,0.6238909349999999,4.00219,0.789832
184,0.7650783599999998,3.995,0.789761
185,0.45744283499999994,4.01032,0.789719
186,0.95114406,3.98548,0.789632
187,0.281083425,4.01894,0.789606
188,0.5825804099999999,4.00388,0.789552
189,0.47202839999999996,4.00939,0.789509
190,0.31996586999999993,4.01705,0.789479
191,0.54814308,4.00566,0.789429
192,0.8878974,3.98851,0.789347
193,0.24997365,4.02039,0.789324
194,1.0024372499999998,3.98264,0.789231
195,0.37852822499999994,4.01374,0.789197
196,0.49017668999999997,4.00818,0.789151
197,0.9934284299999999,3.98284,0.78906
198,0.3452577,4.01517,0.789028
199,0.31633580999999994,4.01671,0.788999
200,0.564993915,4.00429,0.788947
201,0.34453510499999995,4.01533,0.788915
202,0.68205933,3.99842,0.788852
203,0.4012532849999999,4.01243,0.788815
204,0.8496883049999999,3.9899,0.788737
205,0.7786538999999999,3.99326,0.788665
206,0.32216380499999997,4.01606,0.788636
207,0.21886085999999996,4.02135,0.788615
208,0.23387053499999996,4.02074,0.788594
209,0.7435713599999999,3.99522,0.788525
210,0.759234285,3.99427,0.788455
211,0.6405156449999999,4.00007,0.788396
212,0.9815824949999998,3.98281,0.788306
213,0.5754037049999999,4.00296,0.788253
214,0.36543407999999994,4.01347,0.788219
215,0.28277785499999997,4.0177,0.788193
216,0.82785468,3.99037,0.788117
